In Costa Rica, it was the corner stoop where I sat watching the bus take him off to San Jose, away from me, traveling with him ending with a brief goodbye, the dust that was left and the people at the bus stop who watched me as I cried.	Sa Costa Rica, ito ay ang sulok na nakatayo kung saan ako nakaupo na nanonood ng bus patungo sa kanya sa San Jose, malayo sa akin, naglalakbay sa kanya na nagtatapos sa isang maikling paalam, ang alabok na naiwan at ang mga tao sa hintuan ng bus na pinapanood ko habang ako ay sumigaw.
My uncle shouldn't have been driving.	Hindi dapat nagmamaneho ang tito ko.
I didn't notice the time.	Hindi ko napansin ang oras.
Her taxi driving was driven by her faith.	Ang kanyang pagmamaneho sa taxi ay hinihimok ng kanyang pananampalataya.
But maybe the fare is expensive going there.	Kaso mahal ata yung pamasahe papunta doon.
Each happy meal included soup, rice, meat and veggies.	Ang bawat "happy meal" ay kasama ng sopas, kanin, karne at mga gulay.
It's getting warmer and warmer.	Umiinit na nang umiinit.
Who's up for some ice cream?	Sino may gusto ng sorbetes?
You get to try new things, discover new places, connect with different people and, most importantly, you can have a deeper understanding of you are as a couple.	Nakakakuha ka ng oportunidad upang subukan ang mga bagong bagay, tuklasin ang mga bagong lugar, kumonekta sa iba't ibang tao at, pinaka-mahalaga, maaari kang magkaroon ng isang mas malalim na pag-unawa sa iyo bilang isang mag-asawa.
I needed to adapt to my emotions the way he did the altitude and hills.	Kailangan ko umangkop sa aking mga damdamin tulad ng ginawa niya sa taas at burol.
I really didn't care.	Wala talaga akong pakialam.
Weve been traveling for three days.	Kami ay naglalakbay na ng tatlong araw.
He went to the store.	Pumunta siya sa tindahan.
I want to go on a vacation next year in Austria.	Gusto ko magbakasyon sa susunod na taon sa Austria.
June twenty-one is the date of our vacation to Camarines Sur.	Ikadalawampu't-isa ng Hunyo ang petsa ng bakasyon natin sa Camarines Sur.
Don't be afraid to make a mistake.	Huwag kang matakot magkamali.
Here you will many different types of fish.	Dito marami kang makikitang ibat ibang klase na isda.
I have nothing to add to that.	Wala akong maiidagdag doon.
We slept in a tent.	Natulog kami sa tolda.
Can you pass me the salt, please?	Pakiabot nga ng asin?
My hair is black.	Itim ang kulay ng buhok ko.
Where did it happen?	Saan iyon nangyari?
Kids will slip off here.	Madudulas ang mga bata rito.
People of all ages, from all countries, travel to foreign places for many different reasons namely work, family and leisure.	Ang mga tao sa lahat ng edad, mula sa lahat ng mga bansa, ay naglalakbay sa mga lugar sa ibang bansa para sa maraming iba't ibang mga kadahilanan - lalo na sa trabaho, pamilya at paglilibang.
It's more fun in Gambia.	Mas masaya sa Gambiya.
I want jute in my food.	Gusto ko ng saluyot sa aking pagkain.
Good.	Mabuti.
Last thursday, we bought pineapple from the store.	Noong huwebes, bumili kami ng pinya sa tindahan.
May eleven is the date today.	Ikalabing-isa ng Mayo ang petsa ngayon.
He doesn't travel much apart from occassional business trips.	Hindi siya masyadong naglalakbay bukod sa mga paminsan-minsan na biyahe niya para sa negosyo.
Instead, it felt welcoming.	Sa halip, nakadama ito ng malugod na pagtatanggap.
Here is your salad.	Narito ang iyong salad.
Some people think the president spends too much time traveling.	May mga tao na nag-iisip na ang presidente ay nagagastos ng marami sa kanyang oras sa paglalakbay.
You look stupid.	Mukha kang tanga.
January thirty is the date today.	Ikatatlompu't ng Enero ang petsa ngayon.
In this place there were old Igorot where you can ask them to take a picture.	Dito sa lugar na ito ay may mga matatandang Igorot kung saan pwede ka sa kanilang magpakuha ng litrato.
He ran from the theater quickly.	Mabilis siyang tumakbo galing sa teatro.
This is the first time I've seen this animal.	Unang beses kong makita itong hayop.
What are they doing?	Anong ginagawa nila?
Are we lost?	Nawawala na ba tayo?
Can I bring my friend?	Maari ba ako magsama ng kaibigan
I imagined they had a long way to go.	Naisip ko na sila ay may isang mahabang byaheng dadaanan.
Sacred symbols are everywhere.	Ang mga sagradong simbolo ay nasa lahat ng dako.
I want celery in my food.	Gusto ko ng kintsay sa aking pagkain.
We have a picture of her on that horse, an enormous grin on her face.	Mayroon kaming larawan sa kanya sa kabayong iyan, isang napakalaking ngiti sa kanyang mukha.
Youre just trying to get to work.	Sinusubukan mo lang na magtrabaho.
May twenty-nine is the date today.	Ikadalawampu't-siyam ng Mayo ang petsa ngayon.
Do you want to do something?	May gusto ka bang gawin?
I live in Mauritania.	Nakatira ako sa Mauritania.
I picked out a new hat at the store.	Pumili ako ng bagong sombrero sa tindahan.
He looked at me like it was way too early for Abbot and Costello routines. (What are you talking about?).	Siya ay tumingin sa akin na parang ito ay masyadong maaga para sa Abbot at Costello na gawain. (Ano ang sinasabi mo?)
No one knows what has happened to him.	Walang may alam kung anong nangyari sa kanya.
It's more fun in Cuba.	Mas masaya sa Kuba.
I don't have butter.	Wala akong mantikilya.
The Rabbi was obviously bemused to say the least.	Ang Rabbi ay walang alinlangang natuwa kahit papano.
The ninth of September.	Ikasiyam ng Septiyembre.
He showed me the way to the store.	Ipinakita niya sa akin ang daan papunta sa tindahan.
July nine is the date today.	Ikasiyam ng Hulyo ang petsa ngayon.
July eleven is the date today.	Ikalabing-isa ng Hulyo ang petsa ngayon.
I think this medicine will do you a lot of good.	Sa tingin ko, makabubuti sa iyo ang gamot na ito.
This tastes like tea.	Lasa itong tsaa.
I remember thinking how short thirty days had sounded when I planned the trip, perhaps because less than a year earlier I had spent the entirety of spring traveling down the spine of Central America with a man I loved.	Naaalala ko ang pag-iisip kung gaano kaiksi ang tunog ng tatlumpung araw nang binalak ko ang biyahe, marahil dahil wala pang isang taon na mas maaga ay ginugol ko ang kabuuan ng tagsibol na naglalakbay pababa sa gulugod ng Central America kasama ang isang taong mahal ko.
Our mountain guide shouts out from 50 metres behind us.	Sumigaw ang gabay namin sa 50 metro sa likod namin.
If you find an interesting book, please buy it for me.	Pagka may nakita kang librong nakakatuwa, pakibili.
Why are you driving?	Bakit ka nagmamaneho?
He ran from the exit quickly.	Mabilis siyang tumakbo galing sa labasan.
the peace might change at any moment.	ang kapayapaan ay maaaring magbago sa anumang sandali.
There's a restaurant over there, but I don't think it's very good.	May isang restawran doon, ngunit sa palagay ko ay hindi ito maganda.
No one was present at the meeting.	Walang tao sa miting.
For movies or music.	Para sa mga pelikula at musika.
What year is it now?	Anong taon ngayon?
How much for the fruits and vegetables they prepared for us?	Magkano para sa mga prutas at gulay na inihanda nila para sa amin?
Tom kept driving.	Pinagpatuloy ni Tom ang pagmamaneho.
Don't worry.	Huwag ka mag-alala.
My wife says I (walk) among these women (with the shotgun always loaded).	Sinasabi ng aking asawa ko na ako (lumakad) sa mga babaing ito (na may baril palaging puno).
He signaled them to stop.	Sinenyasan niya silang tumigil.
Happiness can't be bought.	Di mabibili ang kaligayahan.
I can't sleep with lights.	Hindi ako makatulog kapag may ilaw.
There are some places which you cannot go back to.	May mga lugar na di mo na talaga mababalikan pa.
My big sister wants you to drive to Boston.	Gusto ng ate ko ikaw ang magmaneho papuntang Boston.
My pulse accelerated.	Pinabilis ang aking pulso.
You can drive my car.	Puwede mong imaneho ang sasakyan ko.
They say that the best camera is the one that you have on you, and I didnt realize how true that was until I spent an entire week walking around with just my phone and later editing in a cafe or hotel room with no laptop.	Sinasabi nila na ang pinakamahusay na kamera ay kung ano ang mayroon ka, at hindi ko napagtanto kung paano totoo iyon hanggang sa ginugol ko ang isang buong linggo na naglalakad sa paligid gamit lamang ang aking telepono at sa paglaon ay nag-edit sa isang cafe o hotel room na walang laptop.
We remember.	Naaalala namin.
Give me a chance to explain.	Bigyan mo ako ng pagkakataong magpaliwanag.
Meanwhile, the salmon blini that last summer went for 650 rubles on a restaurants menu was still 650 rubles.	Samantala, ang salmon blini noong huling tag-araw na noon ay 650 rubles sa menu ng isang kainan ay 650 pa rin na rubles.
Tom doesn't like to travel.	Hindi nagugustuhan ni Tom ang paglalakbay.
What I understood was (you are so small) for not being able to help him.	Ang naiintindihan ko ay (napakaliit ka) dahil hindi ko siya natulungan.
But also frequently visited by the tourists is their zip line that I have also already tried.	Kundi dinadayo din ng mga turista ang kanilang zip line na syang nasubukan ko na.
Writing this makes me want to go and explore.	Sa pagsusulat nito ay ninanais kong lumakbay.
I was established enough in my career to know that I could return to a job.	Ako ay sapat na matatag sa aking karera upang malaman ko na maaari akong bumalik sa isang trabaho.
One must have a conviction to be happy no matter what trouble life throws at them; because life can certainly disrupt a persons happiness, getting in the way of them enjoying their own life, with all the countless and never-ending mishaps and suffering.	Ang isa ay dapat magkaroon ng isang paniniwala upang maging masaya kahit na ano ang problema sa buhay throws sa kanila; dahil ang buhay ay tiyak na makagagambala sa kaligayahan ng isang tao, sa pagkuha ng paraan sa kanila na tinatangkilik ang kanilang sariling buhay, sa lahat ng di mabilang at walang katapusan na mga maling at pagdurusa.
Come quickly!	Halika!
I want mustard in my food.	Gusto ko ng mustasa sa aking pagkain.
Shall we play a game?	Maglaro tayo?
Today might well prove to be a turning point.	Puwedeng-puwedeg magbago ang kapalaran sa araw na ito.
I'd rather not do it.	Mas gusto ko na hindi iyon gawin.
You can dirve the car to our destination.	Puwede mong imaneho ang sasakyan papunta sa ating destinasyon.
We took turns sleeping.	Nagpapalitan kami ng tulog.
September fourteen is the date of our vacation to Camarines Sur.	Ikalabing-apat ng Septiyembre ang petsa ng bakasyon natin sa Camarines Sur.
Because after we celebrated the new year we already starting packing from Pampanga until we reached Baguio.	Dahil pagkatapos naming ipagdiwang ang bagong taon ay nagsimula na kaming gumayak mula Pampanga hanggang sa makarating kami sa Baguio.
How are your parents?	Kamusta ang mga magulang mo?
It seemed unlikely that he would travel so many miles to get her, and then give up.	Masyadong malabo na maglakbay siya ng maraming milya para makita siya at biglang sumuko.
Is this building open to the public?	Bukas ba sa lahat ang gusaling ito?
I went to the convenient store nearby.	Pumunta ako sa malapit na tindahan.
Let's go together.	Pumunta tayo nang magkasama.
It is like you are already old.	Parang matanda ka na.
Did my grandfather let you drive his car?	Pinayagan ka ba ng lolo ko na magmaneho ng kotse niya?
I want to go on a vacation next year in Kiribati.	Gusto ko magbakasyon sa susunod na taon sa Kiribati.
How far is the next gas station?	Gaano kalayo ang sumusunod na estasyon ng gasolina?
We were supposed to go there because it's near.	Pupunta sana kami doon kasi malapit.
Portland is where the nice go to be nice, where the humans go to be human, and where everyone goes to eat lobster.	Ang Portland ay kung saan ang mga mabait ay pumunta para maging mabait, kung saan ang mga tao ay pumunta para maging tao, at kung saan ang lahat ay pumupunta para kumain ng ulang.
I think it's a good idea.	Isip kong magaling na ideya.
It's hard to go places you are not familiar with.	Mahirap pumunta sa lugar na hindi mo alam.
I want to go on a vacation next year in Singapore.	Gusto ko magbakasyon sa susunod na taon sa Singapore.
You need to have breakfast.	Kailangan mong mag-almusal.
Such toys have a bad influence on children.	Ang ganyang uri ng laruan ay may masamang impluwensiya sa mga kabataan.
July four is the date of our vacation to Camarines Sur.	Ikaapat ng Hulyo ang petsa ng bakasyon natin sa Camarines Sur.
I have fish.	Wala akong isda.
October twenty-three is the date of our vacation to Camarines Sur.	Ikadalawampu't-tatlo ng Oktubre ang petsa ng bakasyon natin sa Camarines Sur.
We are going to the beach.	Pupunta tayo sa tabing-dagat.
I do not eat raw garlic.	Hindi ako kumakain ng hilaw na bawang.
Where is this place?	Saan ang lugar na ito?
Don't overdo it.	Huwag sobra.
July thirty-one is the date of our vacation to Camarines Sur.	Ikatatlompu't-isa ng Hulyo ang petsa ng bakasyon natin sa Camarines Sur.
Do you have any Japanese magazines?	Meron kayong magasing Hapon?
Get out of here.	Umalis ka dito.
My grandfather comes from Osaka.	Galing Osaka ang lolo ko.
Another day, on my way out of my building, the elevator doors opened, and a neighbor emerged, announcing,.	Ang isa pang araw, sa aking paglabas sa aking gusali, ang mga pintuan ng elevator ay nagbukas, at isang kapitbahay ang lumitaw, nagpapahayag.
Tom loves to drive.	Mahal ni Tom ang pagmamaneho.
Yesterday is my wife's birthday.	Kahapon ang kaarawan ng asawa ko.
Rain hit hard, dirtying the white city of Popayan, Colombia.	Ang ulan ay malakas, na nadumhan ang puting lunsod ng Popayan, Colombia.
April twenty is the date of our vacation to Camarines Sur.	Ikadalawampu't ng Abril ang petsa ng bakasyon natin sa Camarines Sur.
What did you do yesterday?	Ano ang ginagawa mo kahapon?
This lake is among the deepest in the country.	Itong lawa'y isa sa pinakalalim sa bansa.
